city_ibge_code;epidemiological_week;growth_factor
3551603.0;26.0;1.0
3551603.0;27.0;1.33
3551603.0;28.0;3.25
3551603.0;29.0;0.31
3551603.0;30.0;3.25
3551603.0;31.0;1.15
3551603.0;32.0;1.13
2705705.0;18.0;0.0
2705705.0;21.0;1.0
2705705.0;22.0;4.25
2705705.0;23.0;2.41
2705705.0;24.0;0.73
2705705.0;25.0;2.23
2705705.0;26.0;0.78
2705705.0;27.0;1.29
2705705.0;28.0;0.94
2705705.0;29.0;1.16
2705705.0;30.0;2.36
2705705.0;31.0;0.24
2705705.0;32.0;2.15
2707305.0;18.0;1.0
2707305.0;19.0;1.0
2707305.0;20.0;17.0
2707305.0;21.0;3.76
2707305.0;22.0;1.06
2707305.0;23.0;0.69
2707305.0;24.0;2.06
2707305.0;25.0;0.72
2707305.0;26.0;1.39
2707305.0;27.0;0.51
2707305.0;28.0;0.84
2707305.0;29.0;0.17
2707305.0;30.0;5.57
2707305.0;31.0;1.31
2707305.0;32.0;0.73
2708808.0;18.0;3.0
2708808.0;19.0;1.67
2708808.0;20.0;5.6
2708808.0;21.0;2.68
2708808.0;22.0;0.97
2708808.0;23.0;0.36
2708808.0;24.0;2.81
2708808.0;25.0;0.85
2708808.0;26.0;0.97
2708808.0;27.0;0.67
2708808.0;28.0;0.15
2708808.0;29.0;11.17
2708808.0;30.0;1.54
2708808.0;31.0;0.5
2708808.0;32.0;0.25
1303957.0;18.0;2.0
1303957.0;19.0;3.0
1303957.0;20.0;1.5
1303957.0;21.0;1.78
1303957.0;22.0;2.25
1303957.0;23.0;1.61
1303957.0;24.0;0.57
1303957.0;25.0;0.52
1303957.0;26.0;2.18
1303957.0;27.0;1.35
1303957.0;28.0;0.94
1303957.0;29.0;0.91
1303957.0;30.0;1.14
1303957.0;31.0;0.98
1303957.0;32.0;0.79
1304302.0;18.0;4.33
1304302.0;19.0;3.08
1304302.0;20.0;0.92
1304302.0;21.0;1.35
1304302.0;22.0;1.36
1304302.0;23.0;0.51
1304302.0;24.0;0.49
1304302.0;25.0;4.65
1304302.0;26.0;0.2
1304302.0;27.0;0.62
1304302.0;28.0;4.3
1304302.0;29.0;0.49
1304302.0;30.0;1.14
1304302.0;31.0;1.0
1304302.0;32.0;1.04
2905503.0;18.0;1.0
2905503.0;19.0;0.0
2905503.0;22.0;0.0
2905503.0;24.0;0.0
2905503.0;26.0;0.92
2905503.0;27.0;1.45
2905503.0;28.0;0.62
2905503.0;29.0;0.2
2905503.0;30.0;3.0
2905503.0;31.0;1.33
2905503.0;32.0;4.62
2914901.0;18.0;1.0
2914901.0;19.0;2.0
2914901.0;20.0;2.0
2914901.0;21.0;1.5
2914901.0;22.0;1.5
2914901.0;23.0;1.0
2914901.0;24.0;3.33
2914901.0;25.0;0.6
2914901.0;26.0;1.11
2914901.0;27.0;1.4
2914901.0;28.0;0.93
2914901.0;29.0;0.58
2914901.0;30.0;3.47
2914901.0;31.0;0.27
2914901.0;32.0;2.71
2918803.0;18.0;0.0
2918803.0;20.0;0.5
2918803.0;21.0;2.0
2918803.0;22.0;0.0
2918803.0;25.0;0.4
2918803.0;26.0;2.0
2918803.0;27.0;0.0
2918803.0;29.0;2.67
2918803.0;30.0;1.58
2918803.0;31.0;0.5
2918803.0;32.0;0.95
2919504.0;18.0;1.0
2919504.0;19.0;0.0
2919504.0;21.0;0.0
2919504.0;24.0;0.6
2919504.0;25.0;0.67
2919504.0;26.0;0.5
2919504.0;27.0;4.0
2919504.0;28.0;1.5
2919504.0;29.0;0.17
2919504.0;30.0;4.0
2919504.0;31.0;0.25
2919504.0;32.0;5.0
2922607.0;18.0;0.0
2922607.0;20.0;1.0
2922607.0;21.0;0.0
2922607.0;24.0;0.0
2922607.0;26.0;2.5
2922607.0;27.0;5.4
2922607.0;28.0;1.37
2922607.0;29.0;0.54
2922607.0;30.0;1.95
2922607.0;31.0;0.54
2922607.0;32.0;2.76
2923209.0;18.0;0.0
2923209.0;20.0;0.25
2923209.0;21.0;6.0
2923209.0;22.0;0.17
2923209.0;23.0;1.0
2923209.0;24.0;17.0
2923209.0;25.0;0.12
2923209.0;26.0;3.0
2923209.0;27.0;0.33
2923209.0;28.0;0.5
2923209.0;29.0;1.0
2923209.0;30.0;2.0
2923209.0;31.0;1.5
2923209.0;32.0;0.67
2303931.0;18.0;2.0
2303931.0;19.0;3.0
2303931.0;20.0;2.33
2303931.0;21.0;1.71
2303931.0;22.0;1.54
2303931.0;23.0;0.73
2303931.0;24.0;0.74
2303931.0;25.0;1.05
2303931.0;26.0;1.86
2303931.0;27.0;0.31
2303931.0;28.0;2.17
2303931.0;29.0;0.27
2303931.0;30.0;6.57
2303931.0;31.0;0.04
2303931.0;32.0;4.5
2304269.0;18.0;1.0
2304269.0;19.0;2.0
2304269.0;20.0;0.0
2304269.0;24.0;1.0
2304269.0;25.0;0.0
2304269.0;27.0;2.0
2304269.0;28.0;2.0
2304269.0;29.0;0.25
2304269.0;30.0;3.0
2304269.0;31.0;2.17
2304269.0;32.0;0.46
2307809.0;18.0;0.0
2307809.0;20.0;14.5
2307809.0;21.0;0.48
2307809.0;22.0;0.93
2307809.0;23.0;3.92
2307809.0;24.0;0.18
2307809.0;25.0;1.22
2307809.0;26.0;6.73
2307809.0;27.0;0.8
2307809.0;28.0;1.29
2307809.0;29.0;0.43
2307809.0;30.0;0.82
2307809.0;31.0;0.22
2307809.0;32.0;0.67
2308708.0;18.0;4.0
2308708.0;19.0;11.75
2308708.0;20.0;1.43
2308708.0;21.0;1.75
2308708.0;22.0;1.13
2308708.0;23.0;1.31
2308708.0;24.0;1.05
2308708.0;25.0;0.43
2308708.0;26.0;1.51
2308708.0;27.0;1.07
2308708.0;28.0;0.98
2308708.0;29.0;0.77
2308708.0;30.0;1.18
2308708.0;31.0;0.42
2308708.0;32.0;0.96
2310258.0;18.0;2.2
2310258.0;19.0;1.0
2310258.0;20.0;2.27
2310258.0;21.0;0.12
2310258.0;22.0;28.67
2310258.0;23.0;0.53
2310258.0;24.0;1.48
2310258.0;25.0;0.79
2310258.0;26.0;0.63
2310258.0;27.0;4.56
2310258.0;28.0;0.44
2310258.0;29.0;1.35
2310258.0;30.0;0.65
2310258.0;31.0;1.08
2310258.0;32.0;1.0
5211800.0;18.0;1.0
5211800.0;19.0;5.0
5211800.0;20.0;0.0
5211800.0;22.0;0.29
5211800.0;23.0;0.5
5211800.0;24.0;2.0
5211800.0;25.0;1.0
5211800.0;26.0;1.0
5211800.0;27.0;2.0
5211800.0;28.0;1.75
5211800.0;29.0;1.43
5211800.0;30.0;1.7
5211800.0;31.0;1.12
5211800.0;32.0;2.26
5219308.0;18.0;0.0
5219308.0;22.0;0.8
5219308.0;23.0;7.75
5219308.0;24.0;1.61
5219308.0;25.0;1.12
5219308.0;26.0;0.95
5219308.0;27.0;1.13
5219308.0;28.0;0.4
5219308.0;29.0;0.71
5219308.0;30.0;14.35
5219308.0;31.0;1.13
5219308.0;32.0;0.29
2104552.0;18.0;0.0
2104552.0;20.0;4.83
2104552.0;21.0;0.31
2104552.0;22.0;6.22
2104552.0;23.0;0.77
2104552.0;24.0;0.56
2104552.0;25.0;0.08
2104552.0;26.0;1.5
2104552.0;27.0;0.33
2104552.0;28.0;0.0
2104552.0;30.0;0.0
2104552.0;32.0;0.04
2109106.0;18.0;8.0
2109106.0;19.0;5.12
2109106.0;20.0;0.88
2109106.0;21.0;2.22
2109106.0;22.0;0.52
2109106.0;23.0;1.9
2109106.0;24.0;1.81
2109106.0;25.0;0.77
2109106.0;26.0;1.01
2109106.0;27.0;0.88
2109106.0;28.0;1.35
2109106.0;29.0;0.39
2109106.0;30.0;1.33
2109106.0;31.0;0.93
2109106.0;32.0;1.25
3106903.0;18.0;0.0
3106903.0;22.0;1.0
3106903.0;23.0;4.0
3106903.0;24.0;0.0
3106903.0;26.0;2.5
3106903.0;27.0;0.8
3106903.0;28.0;2.0
3106903.0;29.0;0.5
3106903.0;30.0;0.75
3106903.0;31.0;0.0
3140506.0;18.0;0.0
3140506.0;26.0;0.0
3140506.0;28.0;4.67
3140506.0;29.0;0.0
3140506.0;32.0;0.67
3144102.0;18.0;0.0
3144102.0;20.0;0.0
3144102.0;22.0;0.0
3144102.0;27.0;1.5
3144102.0;28.0;1.0
3144102.0;29.0;1.33
3144102.0;30.0;1.0
3144102.0;31.0;1.25
3144102.0;32.0;0.4
3153202.0;18.0;0.0
3153202.0;27.0;8.0
3153202.0;28.0;1.38
3153202.0;29.0;0.09
3153202.0;30.0;13.0
3153202.0;31.0;0.15
3153202.0;32.0;0.0
1500503.0;18.0;1.0
1500503.0;19.0;0.0
1500503.0;21.0;0.0
1500503.0;23.0;8.5
1500503.0;24.0;0.53
1500503.0;25.0;2.44
1500503.0;26.0;2.64
1500503.0;27.0;0.41
1500503.0;28.0;0.08
1500503.0;29.0;14.0
1500503.0;30.0;0.5
1500503.0;31.0;1.07
1500503.0;32.0;1.2
2501104.0;18.0;0.0
2501104.0;20.0;5.0
2501104.0;21.0;2.4
2501104.0;22.0;0.71
2501104.0;23.0;1.12
2501104.0;24.0;1.58
2501104.0;25.0;0.53
2501104.0;26.0;1.88
2501104.0;27.0;0.97
2501104.0;28.0;0.86
2501104.0;29.0;0.64
2501104.0;30.0;4.5
2501104.0;31.0;0.67
2501104.0;32.0;0.46
2502508.0;18.0;0.0
2502508.0;21.0;4.0
2502508.0;22.0;2.75
2502508.0;23.0;2.18
2502508.0;24.0;1.04
2502508.0;25.0;0.44
2502508.0;26.0;3.36
2502508.0;27.0;0.97
2502508.0;28.0;0.58
2502508.0;29.0;3.1
2502508.0;30.0;0.58
2502508.0;31.0;0.68
2502508.0;32.0;1.0
2506400.0;18.0;0.0
2506400.0;20.0;1.0
2506400.0;21.0;5.33
2506400.0;22.0;0.5
2506400.0;23.0;3.5
2506400.0;24.0;0.75
2506400.0;25.0;1.48
2506400.0;26.0;1.55
2506400.0;27.0;0.85
2506400.0;28.0;1.2
2506400.0;29.0;1.18
2506400.0;30.0;0.84
2506400.0;31.0;0.9
2506400.0;32.0;0.39
2509156.0;18.0;2.0
2509156.0;19.0;0.0
2509156.0;21.0;0.0
2509156.0;23.0;-1.0
2509156.0;24.0;0.0
2509156.0;26.0;1.0
2509156.0;27.0;2.0
2509156.0;28.0;0.0
2509156.0;30.0;3.33
2509156.0;31.0;0.3
2509156.0;32.0;0.67
2601805.0;18.0;1.0
2601805.0;19.0;0.0
2601805.0;23.0;0.33
2601805.0;24.0;2.0
2601805.0;25.0;0.5
2601805.0;26.0;4.0
2601805.0;27.0;0.5
2601805.0;28.0;2.0
2601805.0;29.0;0.25
2601805.0;30.0;5.0
2601805.0;31.0;2.8
2601805.0;32.0;0.14
2603009.0;18.0;0.0
2603009.0;21.0;1.0
2603009.0;22.0;0.0
2603009.0;24.0;1.0
2603009.0;25.0;11.0
2603009.0;26.0;2.55
2603009.0;27.0;1.43
2603009.0;28.0;1.95
2603009.0;29.0;0.79
2603009.0;30.0;0.87
2603009.0;31.0;0.81
2603009.0;32.0;0.77
2607802.0;18.0;4.0
2607802.0;19.0;1.0
2607802.0;20.0;1.75
2607802.0;21.0;1.29
2607802.0;22.0;1.56
2607802.0;23.0;0.57
2607802.0;24.0;1.38
2607802.0;25.0;1.55
2607802.0;26.0;0.24
2607802.0;27.0;1.5
2607802.0;28.0;3.5
2607802.0;29.0;0.29
2607802.0;30.0;2.33
2607802.0;31.0;0.29
2607802.0;32.0;0.75
2200707.0;18.0;3.0
2200707.0;19.0;1.33
2200707.0;20.0;0.5
2200707.0;21.0;2.5
2200707.0;22.0;0.2
2200707.0;23.0;1.0
2200707.0;24.0;0.0
2200707.0;26.0;0.0
2200707.0;29.0;0.83
2200707.0;30.0;0.44
2200707.0;31.0;0.45
2200707.0;32.0;0.6
2202307.0;18.0;0.0
2202307.0;20.0;1.0
2202307.0;21.0;1.0
2202307.0;22.0;0.0
2202307.0;25.0;2.0
2202307.0;26.0;0.5
2202307.0;27.0;13.0
2202307.0;28.0;1.69
2202307.0;29.0;0.97
2202307.0;30.0;0.14
2202307.0;31.0;1.22
2202307.0;32.0;1.64
2207009.0;18.0;2.0
2207009.0;19.0;1.0
2207009.0;20.0;5.25
2207009.0;21.0;0.86
2207009.0;22.0;0.61
2207009.0;23.0;2.27
2207009.0;24.0;1.0
2207009.0;25.0;0.6
2207009.0;26.0;3.4
2207009.0;27.0;3.08
2207009.0;28.0;0.73
2207009.0;29.0;1.23
2207009.0;30.0;0.89
2207009.0;31.0;0.83
2207009.0;32.0;1.19
2208403.0;18.0;9.0
2208403.0;19.0;1.78
2208403.0;20.0;1.12
2208403.0;21.0;0.94
2208403.0;22.0;1.18
2208403.0;23.0;1.75
2208403.0;24.0;1.14
2208403.0;25.0;1.72
2208403.0;26.0;0.93
2208403.0;27.0;1.59
2208403.0;28.0;0.92
2208403.0;29.0;2.17
2208403.0;30.0;0.72
2208403.0;31.0;0.9
2208403.0;32.0;1.62
2209005.0;18.0;1.0
2209005.0;19.0;1.0
2209005.0;20.0;2.0
2209005.0;21.0;0.5
2209005.0;22.0;0.0
2209005.0;24.0;0.0
2209005.0;26.0;-0.25
2209005.0;27.0;-1.0
2209005.0;28.0;1.0
2209005.0;29.0;3.0
2209005.0;30.0;0.33
2209005.0;31.0;7.0
2209005.0;32.0;0.29
2211407.0;18.0;0.0
2211407.0;26.0;0.0
2211407.0;29.0;4.0
2211407.0;30.0;0.0
2211407.0;32.0;14.0
2401206.0;18.0;0.0
2401206.0;21.0;0.5
2401206.0;22.0;3.0
2401206.0;23.0;1.67
2401206.0;24.0;2.6
2401206.0;25.0;1.38
2401206.0;26.0;0.61
2401206.0;27.0;6.09
2401206.0;28.0;0.21
2401206.0;29.0;2.29
2401206.0;30.0;0.38
2401206.0;31.0;0.83
2401206.0;32.0;0.8
2404507.0;18.0;4.0
2404507.0;19.0;1.25
2404507.0;20.0;0.4
2404507.0;21.0;5.0
2404507.0;22.0;2.4
2404507.0;23.0;1.29
2404507.0;24.0;0.65
2404507.0;25.0;1.15
2404507.0;26.0;1.87
2404507.0;27.0;1.7
2404507.0;28.0;0.6
2404507.0;29.0;0.34
2404507.0;30.0;3.6
2404507.0;31.0;0.5
2404507.0;32.0;0.81
2408508.0;18.0;0.0
2408508.0;23.0;1.0
2408508.0;24.0;2.5
2408508.0;25.0;0.2
2408508.0;26.0;4.0
2408508.0;27.0;1.5
2408508.0;28.0;0.0
2408508.0;30.0;-1.0
2408508.0;31.0;3.0
2408508.0;32.0;0.33
4301404.0;18.0;0.0
4301404.0;24.0;0.25
4301404.0;25.0;0.0
4301404.0;28.0;0.33
4301404.0;29.0;4.0
4301404.0;30.0;0.5
4301404.0;31.0;2.0
4301404.0;32.0;1.0
4308904.0;18.0;0.0
4308904.0;20.0;0.0
4308904.0;22.0;2.0
4308904.0;23.0;1.0
4308904.0;24.0;3.0
4308904.0;25.0;0.67
4308904.0;26.0;1.25
4308904.0;27.0;2.4
4308904.0;28.0;1.17
4308904.0;29.0;0.21
4308904.0;30.0;4.33
4308904.0;31.0;0.77
4308904.0;32.0;0.8
4314779.0;18.0;0.0
4314779.0;20.0;0.0
4314779.0;23.0;2.0
4314779.0;24.0;2.5
4314779.0;25.0;0.0
4314779.0;28.0;1.0
4314779.0;29.0;0.0
4314779.0;31.0;0.0
4320909.0;18.0;3.0
4320909.0;19.0;1.33
4320909.0;20.0;1.88
4320909.0;21.0;1.0
4320909.0;22.0;1.87
4320909.0;23.0;0.39
4320909.0;24.0;1.0
4320909.0;25.0;2.73
4320909.0;26.0;0.93
4320909.0;27.0;0.93
4320909.0;28.0;0.85
4320909.0;29.0;0.91
4320909.0;30.0;1.35
4320909.0;31.0;1.33
4320909.0;32.0;1.17
4321667.0;18.0;2.0
4321667.0;19.0;4.5
4321667.0;20.0;0.11
4321667.0;21.0;4.0
4321667.0;22.0;0.0
4321667.0;24.0;7.0
4321667.0;25.0;1.86
4321667.0;26.0;0.69
4321667.0;27.0;0.89
4321667.0;28.0;0.88
4321667.0;29.0;0.71
4321667.0;30.0;2.6
4321667.0;31.0;2.0
4321667.0;32.0;0.73
4212601.0;18.0;4.0
4212601.0;19.0;0.75
4212601.0;20.0;0.67
4212601.0;21.0;1.5
4212601.0;22.0;0.33
4212601.0;23.0;1.0
4212601.0;24.0;1.0
4212601.0;25.0;2.0
4212601.0;26.0;1.0
4212601.0;27.0;1.5
4212601.0;28.0;0.33
4212601.0;29.0;5.0
4212601.0;30.0;0.2
4212601.0;31.0;6.0
4212601.0;32.0;0.5
4213906.0;18.0;2.0
4213906.0;19.0;0.0
4213906.0;21.0;0.0
4213906.0;25.0;0.0
4213906.0;28.0;1.0
4213906.0;29.0;1.33
4213906.0;30.0;1.0
4213906.0;31.0;3.5
4213906.0;32.0;0.43
4217501.0;18.0;2.0
4217501.0;19.0;0.5
4217501.0;20.0;5.0
4217501.0;21.0;5.8
4217501.0;22.0;2.69
4217501.0;23.0;0.82
4217501.0;24.0;0.11
4217501.0;25.0;7.43
4217501.0;26.0;0.81
4217501.0;27.0;0.71
4217501.0;28.0;1.13
4217501.0;29.0;0.21
4217501.0;30.0;1.57
4217501.0;31.0;0.82
4217501.0;32.0;1.44
2800605.0;18.0;14.0
2800605.0;19.0;1.36
2800605.0;20.0;2.47
2800605.0;21.0;0.83
2800605.0;22.0;0.9
2800605.0;23.0;1.2
2800605.0;24.0;1.95
2800605.0;25.0;0.88
2800605.0;26.0;1.31
2800605.0;27.0;1.21
2800605.0;28.0;0.97
2800605.0;29.0;1.11
2800605.0;30.0;0.43
2800605.0;31.0;2.57
2800605.0;32.0;0.16
3507100.0;18.0;1.0
3507100.0;19.0;1.0
3507100.0;20.0;2.0
3507100.0;21.0;2.5
3507100.0;22.0;1.8
3507100.0;23.0;0.44
3507100.0;24.0;0.0
3507100.0;26.0;2.0
3507100.0;27.0;1.0
3507100.0;28.0;4.25
3507100.0;29.0;0.41
3507100.0;30.0;1.71
3507100.0;31.0;0.75
3507100.0;32.0;3.67
3507456.0;18.0;0.5
3507456.0;19.0;0.0
3507456.0;21.0;-0.0
3507456.0;23.0;1.0
3507456.0;24.0;1.0
3507456.0;25.0;1.0
3507456.0;26.0;5.0
3507456.0;27.0;0.0
3507456.0;29.0;3.0
3507456.0;30.0;0.0
3507456.0;32.0;0.25
3519055.0;18.0;1.0
3519055.0;19.0;6.0
3519055.0;20.0;0.17
3519055.0;21.0;1.0
3519055.0;22.0;3.0
3519055.0;23.0;2.0
3519055.0;24.0;0.33
3519055.0;25.0;-2.0
3519055.0;26.0;-1.5
3519055.0;27.0;2.0
3519055.0;28.0;1.17
3519055.0;29.0;0.71
3519055.0;30.0;3.2
3519055.0;31.0;0.56
3519055.0;32.0;1.39
3521903.0;18.0;5.0
3521903.0;19.0;0.8
3521903.0;20.0;0.25
3521903.0;21.0;2.0
3521903.0;22.0;1.5
3521903.0;23.0;2.33
3521903.0;24.0;2.71
3521903.0;25.0;1.11
3521903.0;26.0;0.76
3521903.0;27.0;1.75
3521903.0;28.0;0.86
3521903.0;29.0;0.46
3521903.0;30.0;2.09
3521903.0;31.0;0.91
3521903.0;32.0;1.43
3531506.0;18.0;0.0
3531506.0;20.0;4.0
3531506.0;21.0;0.0
3531506.0;23.0;2.0
3531506.0;24.0;0.5
3531506.0;25.0;7.0
3531506.0;26.0;3.29
3531506.0;27.0;0.57
3531506.0;28.0;0.23
3531506.0;29.0;6.33
3531506.0;30.0;0.37
3531506.0;31.0;2.29
3531506.0;32.0;0.44
3537206.0;18.0;0.0
3537206.0;20.0;0.0
3537206.0;24.0;0.0
3537206.0;26.0;1.0
3537206.0;27.0;1.0
3537206.0;28.0;1.0
3537206.0;29.0;3.0
3537206.0;30.0;3.0
3537206.0;31.0;0.56
3537206.0;32.0;2.8
3538204.0;18.0;0.0
3538204.0;23.0;0.0
3538204.0;25.0;5.0
3538204.0;26.0;0.8
3538204.0;27.0;2.25
3538204.0;28.0;1.22
3538204.0;29.0;0.36
3538204.0;30.0;4.25
3538204.0;31.0;0.88
3538204.0;32.0;1.4
3539103.0;18.0;7.0
3539103.0;19.0;0.43
3539103.0;20.0;2.0
3539103.0;21.0;0.67
3539103.0;22.0;2.62
3539103.0;23.0;0.9
3539103.0;24.0;0.63
3539103.0;25.0;2.17
3539103.0;26.0;1.46
3539103.0;27.0;0.37
3539103.0;28.0;2.64
3539103.0;29.0;0.84
3539103.0;30.0;1.06
3539103.0;31.0;1.21
3539103.0;32.0;0.72
3541109.0;18.0;0.0
3541109.0;20.0;0.0
3541109.0;25.0;0.5
3541109.0;26.0;1.0
3541109.0;27.0;0.0
3541109.0;29.0;1.0
3541109.0;30.0;2.0
3541109.0;31.0;0.5
3541109.0;32.0;5.0
3546207.0;18.0;0.0
3546207.0;20.0;0.0
3546207.0;22.0;1.0
3546207.0;23.0;0.0
3546207.0;25.0;1.0
3546207.0;26.0;5.0
3546207.0;27.0;0.9
3546207.0;28.0;0.33
3546207.0;29.0;1.0
3546207.0;30.0;4.67
3546207.0;31.0;0.86
3546207.0;32.0;0.25
3548054.0;18.0;1.0
3548054.0;19.0;2.0
3548054.0;20.0;0.0
3548054.0;23.0;3.0
3548054.0;24.0;1.67
3548054.0;25.0;0.5
3548054.0;26.0;3.0
3548054.0;27.0;0.33
3548054.0;28.0;2.6
3548054.0;29.0;1.23
3548054.0;30.0;1.69
3548054.0;31.0;0.67
3548054.0;32.0;0.17
3548203.0;18.0;1.0
3548203.0;19.0;2.0
3548203.0;20.0;1.0
3548203.0;21.0;0.5
3548203.0;22.0;1.0
3548203.0;23.0;0.0
3548203.0;27.0;0.75
3548203.0;28.0;0.67
3548203.0;29.0;0.5
3548203.0;30.0;4.0
3548203.0;31.0;2.5
3548203.0;32.0;0.3
3552106.0;18.0;1.0
3552106.0;19.0;4.0
3552106.0;20.0;0.25
3552106.0;21.0;0.0
3552106.0;23.0;3.0
3552106.0;24.0;0.83
3552106.0;25.0;0.6
3552106.0;26.0;4.0
3552106.0;27.0;1.08
3552106.0;28.0;1.46
3552106.0;29.0;0.84
3552106.0;30.0;2.62
3552106.0;31.0;1.02
3552106.0;32.0;0.93
3554953.0;18.0;0.0
3554953.0;20.0;1.0
3554953.0;21.0;0.0
3554953.0;23.0;1.0
3554953.0;24.0;1.0
3554953.0;25.0;2.0
3554953.0;26.0;0.5
3554953.0;27.0;1.0
3554953.0;28.0;4.0
3554953.0;29.0;1.5
3554953.0;30.0;0.17
3554953.0;31.0;6.0
3554953.0;32.0;1.17
1706001.0;18.0;4.0
1706001.0;19.0;0.75
1706001.0;20.0;0.0
1706001.0;22.0;0.75
1706001.0;23.0;1.0
1706001.0;24.0;1.0
1706001.0;25.0;0.33
1706001.0;26.0;10.0
1706001.0;27.0;0.3
1706001.0;28.0;3.33
1706001.0;29.0;0.4
1706001.0;30.0;1.25
1706001.0;31.0;1.6
1706001.0;32.0;0.25
2700409.0;19.0;7.0
2700409.0;20.0;2.43
2700409.0;21.0;1.06
2700409.0;22.0;5.89
2700409.0;23.0;0.96
2700409.0;24.0;0.79
2700409.0;25.0;0.68
2700409.0;26.0;0.47
2700409.0;27.0;0.38
2700409.0;28.0;2.7
2700409.0;29.0;0.15
2700409.0;30.0;3.0
2700409.0;31.0;2.5
2700409.0;32.0;0.87
2705101.0;19.0;1.0
2705101.0;20.0;6.0
2705101.0;21.0;0.17
2705101.0;22.0;34.0
2705101.0;23.0;1.44
2705101.0;24.0;1.94
2705101.0;25.0;0.97
2705101.0;26.0;1.01
2705101.0;27.0;0.86
2705101.0;28.0;0.15
2705101.0;29.0;2.25
2705101.0;30.0;0.89
2705101.0;31.0;8.62
2705101.0;32.0;0.12
1301704.0;19.0;2.0
1301704.0;20.0;1.75
1301704.0;21.0;3.29
1301704.0;22.0;1.43
1301704.0;23.0;3.18
1301704.0;24.0;0.99
1301704.0;25.0;1.61
1301704.0;26.0;1.28
1301704.0;27.0;1.44
1301704.0;28.0;1.38
1301704.0;29.0;0.98
1301704.0;30.0;0.68
1301704.0;31.0;0.59
1301704.0;32.0;1.3
1302009.0;19.0;0.19
1302009.0;20.0;37.67
1302009.0;21.0;1.31
1302009.0;22.0;0.44
1302009.0;23.0;0.63
1302009.0;24.0;1.71
1302009.0;25.0;0.39
1302009.0;26.0;1.11
1302009.0;27.0;0.3
1302009.0;28.0;2.33
1302009.0;29.0;0.38
1302009.0;30.0;0.38
1302009.0;31.0;0.67
1302009.0;32.0;0.0
1304401.0;19.0;2.33
1304401.0;20.0;1.0
1304401.0;21.0;1.71
1304401.0;22.0;3.21
1304401.0;23.0;0.82
1304401.0;24.0;0.65
1304401.0;25.0;2.22
1304401.0;26.0;0.65
1304401.0;27.0;0.92
1304401.0;28.0;0.87
1304401.0;29.0;0.6
1304401.0;30.0;2.39
1304401.0;31.0;1.25
1304401.0;32.0;0.3
1600105.0;19.0;0.0
1600105.0;21.0;1.88
1600105.0;22.0;2.6
1600105.0;23.0;1.41
1600105.0;24.0;0.47
1600105.0;25.0;3.54
1600105.0;26.0;0.9
1600105.0;27.0;0.3
1600105.0;28.0;0.48
1600105.0;29.0;0.75
1600105.0;30.0;1.89
1600105.0;31.0;1.0
1600105.0;32.0;1.06
1600709.0;19.0;0.43
1600709.0;20.0;0.67
1600709.0;21.0;0.0
1600709.0;23.0;1.38
1600709.0;24.0;0.42
1600709.0;25.0;2.76
1600709.0;26.0;0.57
1600709.0;27.0;0.17
1600709.0;28.0;6.4
1600709.0;29.0;0.61
1600709.0;30.0;0.74
1600709.0;31.0;4.83
1600709.0;32.0;1.2
2905156.0;19.0;1.0
2905156.0;20.0;1.0
2905156.0;21.0;-1.0
2905156.0;22.0;-0.0
2905156.0;29.0;0.0
2905156.0;31.0;0.67
2905156.0;32.0;1.5
2905800.0;19.0;1.0
2905800.0;20.0;2.0
2905800.0;21.0;0.0
2905800.0;23.0;0.5
2905800.0;24.0;2.0
2905800.0;25.0;1.0
2905800.0;26.0;8.0
2905800.0;27.0;4.22
2905800.0;28.0;1.17
2905800.0;29.0;0.8
2905800.0;30.0;1.14
2905800.0;31.0;0.4
2905800.0;32.0;0.67
2916104.0;19.0;0.5
2916104.0;20.0;0.0
2916104.0;22.0;6.33
2916104.0;23.0;0.47
2916104.0;24.0;1.22
2916104.0;25.0;0.64
2916104.0;26.0;2.0
2916104.0;27.0;1.79
2916104.0;28.0;1.36
2916104.0;29.0;0.91
2916104.0;30.0;1.26
2916104.0;31.0;1.44
2916104.0;32.0;0.46
2919058.0;19.0;4.0
2919058.0;20.0;0.5
2919058.0;21.0;0.0
2919058.0;25.0;-0.0
2919058.0;28.0;0.43
2919058.0;29.0;3.67
2919058.0;30.0;0.09
2919058.0;31.0;5.0
2919058.0;32.0;0.4
2932200.0;19.0;1.0
2932200.0;20.0;4.0
2932200.0;21.0;0.25
2932200.0;22.0;9.0
2932200.0;23.0;0.67
2932200.0;24.0;1.5
2932200.0;25.0;1.11
2932200.0;26.0;3.3
2932200.0;27.0;0.7
2932200.0;28.0;3.09
2932200.0;29.0;0.23
2932200.0;30.0;2.0
2932200.0;31.0;0.44
2932200.0;32.0;0.5
2303204.0;19.0;2.0
2303204.0;20.0;2.5
2303204.0;21.0;0.6
2303204.0;22.0;0.33
2303204.0;23.0;5.0
2303204.0;24.0;2.2
2303204.0;25.0;4.73
2303204.0;26.0;0.81
2303204.0;27.0;0.86
2303204.0;28.0;1.53
2303204.0;29.0;0.87
2303204.0;30.0;2.17
2303204.0;31.0;0.8
2303204.0;32.0;0.8
2306108.0;20.0;0.45
2306108.0;21.0;1.4
2306108.0;22.0;1.29
2306108.0;23.0;1.28
2306108.0;24.0;0.7
2306108.0;25.0;0.56
2306108.0;26.0;8.22
